Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Jan 11, 2022 4:00 AM;Jan 11, 2022 5:00 AM;54,362.50;59,220.00;4,857.50;49,354.75
Jan 11, 2022 5:00 AM;Jan 11, 2022 6:00 AM;57,401.50;61,557.00;4,155.50;51,687.00
Jan 11, 2022 6:00 AM;Jan 11, 2022 7:00 AM;63,815.50;64,772.50;957.00;57,306.50
Jan 11, 2022 7:00 AM;Jan 11, 2022 8:00 AM;69,720.75;69,859.75;139.00;62,238.75
Jan 11, 2022 8:00 AM;Jan 11, 2022 9:00 AM;72,431.25;72,531.75;100.50;63,794.25
Jan 11, 2022 9:00 AM;Jan 11, 2022 10:00 AM;72,714.00;72,813.75;99.75;62,451.25
Jan 11, 2022 10:00 AM;Jan 11, 2022 11:00 AM;73,076.00;73,157.00;81.00;59,553.25
Jan 11, 2022 11:00 AM;Jan 11, 2022 12:00 PM;73,804.75;74,473.50;668.75;57,382.75
Jan 11, 2022 12:00 PM;Jan 11, 2022 1:00 PM;73,434.75;73,948.75;514.00;56,222.50
Jan 11, 2022 1:00 PM;Jan 11, 2022 2:00 PM;71,949.00;72,214.25;265.25;56,408.50
Jan 11, 2022 2:00 PM;Jan 11, 2022 3:00 PM;70,744.75;70,986.00;241.25;57,720.50
Jan 11, 2022 3:00 PM;Jan 11, 2022 4:00 PM;70,382.00;70,403.50;21.50;60,248.50
Jan 11, 2022 4:00 PM;Jan 11, 2022 5:00 PM;70,857.75;70,894.00;36.25;62,029.75
Jan 11, 2022 5:00 PM;Jan 11, 2022 6:00 PM;73,548.00;73,555.50;7.50;64,597.75
Jan 11, 2022 6:00 PM;Jan 11, 2022 7:00 PM;73,326.25;73,334.50;8.25;64,506.00
Jan 11, 2022 7:00 PM;Jan 11, 2022 8:00 PM;71,652.00;71,763.00;111.00;62,871.50
Jan 11, 2022 8:00 PM;Jan 11, 2022 9:00 PM;67,754.25;68,042.50;288.25;59,116.50
Jan 11, 2022 9:00 PM;Jan 11, 2022 10:00 PM;64,208.25;65,493.50;1,285.25;56,435.75
Jan 11, 2022 10:00 PM;Jan 11, 2022 11:00 PM;61,322.75;63,509.75;2,187.00;54,431.75
Jan 11, 2022 11:00 PM;Jan 12, 2022 12:00 AM;57,715.00;59,362.25;1,647.25;51,232.75
Jan 12, 2022 12:00 AM;Jan 12, 2022 1:00 AM;55,109.50;57,873.25;2,763.75;48,910.25
Jan 12, 2022 1:00 AM;Jan 12, 2022 2:00 AM;53,750.75;57,737.75;3,987.00;48,013.00
Jan 12, 2022 2:00 AM;Jan 12, 2022 3:00 AM;52,930.25;57,679.00;4,748.75;47,300.25
Jan 12, 2022 3:00 AM;Jan 12, 2022 4:00 AM;53,275.75;58,094.50;4,818.75;47,932.75
Jan 12, 2022 4:00 AM;Jan 12, 2022 5:00 AM;54,461.00;58,938.75;4,477.75;49,450.25
Jan 12, 2022 5:00 AM;Jan 12, 2022 6:00 AM;56,882.50;58,980.25;2,097.75;52,099.75
Jan 12, 2022 6:00 AM;Jan 12, 2022 7:00 AM;63,720.75;64,210.50;489.75;59,222.50
Jan 12, 2022 7:00 AM;Jan 12, 2022 8:00 AM;69,926.25;70,069.75;143.50;65,603.75
Jan 12, 2022 8:00 AM;Jan 12, 2022 9:00 AM;72,301.75;72,447.00;145.25;67,749.50
Jan 12, 2022 9:00 AM;Jan 12, 2022 10:00 AM;72,723.75;72,830.00;106.25;66,189.00
Jan 12, 2022 10:00 AM;Jan 12, 2022 11:00 AM;73,462.50;73,536.50;74.00;64,183.50
Jan 12, 2022 11:00 AM;Jan 12, 2022 12:00 PM;73,558.75;73,609.50;50.75;61,455.75
Jan 12, 2022 12:00 PM;Jan 12, 2022 1:00 PM;73,081.50;73,358.25;276.75;59,051.50
Jan 12, 2022 1:00 PM;Jan 12, 2022 2:00 PM;72,308.25;72,679.50;371.25;58,307.00
Jan 12, 2022 2:00 PM;Jan 12, 2022 3:00 PM;71,297.00;71,595.00;298.00;58,828.00
Jan 12, 2022 3:00 PM;Jan 12, 2022 4:00 PM;71,208.25;71,239.00;30.75;60,656.75
Jan 12, 2022 4:00 PM;Jan 12, 2022 5:00 PM;71,746.50;71,822.75;76.25;61,549.00
Jan 12, 2022 5:00 PM;Jan 12, 2022 6:00 PM;74,691.75;74,816.50;124.75;63,540.75
Jan 12, 2022 6:00 PM;Jan 12, 2022 7:00 PM;74,307.00;74,556.25;249.25;62,469.75
Jan 12, 2022 7:00 PM;Jan 12, 2022 8:00 PM;72,789.50;72,945.25;155.75;59,928.25
Jan 12, 2022 8:00 PM;Jan 12, 2022 9:00 PM;69,103.50;69,861.75;758.25;54,694.50
Jan 12, 2022 9:00 PM;Jan 12, 2022 10:00 PM;65,657.75;66,372.50;714.75;50,109.50
Jan 12, 2022 10:00 PM;Jan 12, 2022 11:00 PM;62,597.50;64,231.25;1,633.75;46,930.00
Jan 12, 2022 11:00 PM;Jan 13, 2022 12:00 AM;59,247.25;61,378.00;2,130.75;42,936.50
Jan 13, 2022 12:00 AM;Jan 13, 2022 1:00 AM;56,763.25;59,527.00;2,763.75;39,337.50
Jan 13, 2022 1:00 AM;Jan 13, 2022 2:00 AM;55,207.00;59,084.50;3,877.50;36,385.00
Jan 13, 2022 2:00 AM;Jan 13, 2022 3:00 AM;54,635.25;59,581.00;4,945.75;34,572.00
Jan 13, 2022 3:00 AM;Jan 13, 2022 4:00 AM;55,390.50;60,179.00;4,788.50;34,483.25
Jan 13, 2022 4:00 AM;Jan 13, 2022 5:00 AM;56,281.00;60,442.00;4,161.00;34,814.75
Jan 13, 2022 5:00 AM;Jan 13, 2022 6:00 AM;59,456.75;60,876.25;1,419.50;37,394.75
Jan 13, 2022 6:00 AM;Jan 13, 2022 7:00 AM;66,806.00;67,296.50;490.50;44,080.00
Jan 13, 2022 7:00 AM;Jan 13, 2022 8:00 AM;72,946.50;73,176.75;230.25;50,288.00
Jan 13, 2022 8:00 AM;Jan 13, 2022 9:00 AM;75,639.00;75,778.50;139.50;53,243.00
Jan 13, 2022 9:00 AM;Jan 13, 2022 10:00 AM;75,839.50;75,963.25;123.75;52,157.00
Jan 13, 2022 10:00 AM;Jan 13, 2022 11:00 AM;75,756.25;75,852.00;95.75;49,271.25
Jan 13, 2022 11:00 AM;Jan 13, 2022 12:00 PM;75,980.25;76,309.00;328.75;46,624.25
Jan 13, 2022 12:00 PM;Jan 13, 2022 1:00 PM;75,738.50;75,949.50;211.00;44,709.75
Jan 13, 2022 1:00 PM;Jan 13, 2022 2:00 PM;74,623.50;74,990.75;367.25;43,723.25
Jan 13, 2022 2:00 PM;Jan 13, 2022 3:00 PM;73,642.50;74,792.50;1,150.00;44,504.75
Jan 13, 2022 3:00 PM;Jan 13, 2022 4:00 PM;73,175.00;73,792.50;617.50;46,857.00
Jan 13, 2022 4:00 PM;Jan 13, 2022 5:00 PM;73,011.25;73,277.75;266.50;48,998.00
Jan 13, 2022 5:00 PM;Jan 13, 2022 6:00 PM;75,839.75;75,945.00;105.25;52,164.25
Jan 13, 2022 6:00 PM;Jan 13, 2022 7:00 PM;75,882.50;76,059.25;176.75;51,969.25
Jan 13, 2022 7:00 PM;Jan 13, 2022 8:00 PM;74,123.00;74,428.75;305.75;49,820.75
Jan 13, 2022 8:00 PM;Jan 13, 2022 9:00 PM;70,348.00;70,656.25;308.25;45,357.00
Jan 13, 2022 9:00 PM;Jan 13, 2022 10:00 PM;66,711.00;68,586.25;1,875.25;41,723.50
Jan 13, 2022 10:00 PM;Jan 13, 2022 11:00 PM;64,046.00;66,316.00;2,270.00;38,784.00
Jan 13, 2022 11:00 PM;Jan 14, 2022 12:00 AM;60,634.00;64,115.75;3,481.75;34,428.75
Jan 14, 2022 12:00 AM;Jan 14, 2022 1:00 AM;57,828.25;62,800.50;4,972.25;31,524.00
Jan 14, 2022 1:00 AM;Jan 14, 2022 2:00 AM;55,650.25;60,981.75;5,331.50;29,598.75
Jan 14, 2022 2:00 AM;Jan 14, 2022 3:00 AM;55,091.00;60,354.75;5,263.75;29,262.25
Jan 14, 2022 3:00 AM;Jan 14, 2022 4:00 AM;55,589.00;60,749.50;5,160.50;29,783.25
Jan 14, 2022 4:00 AM;Jan 14, 2022 5:00 AM;57,035.25;61,972.75;4,937.50;31,146.25
Jan 14, 2022 5:00 AM;Jan 14, 2022 6:00 AM;59,995.75;63,144.25;3,148.50;33,764.25
Jan 14, 2022 6:00 AM;Jan 14, 2022 7:00 AM;66,879.25;67,593.25;714.00;40,315.50
Jan 14, 2022 7:00 AM;Jan 14, 2022 8:00 AM;72,629.00;72,899.75;270.75;46,801.75
Jan 14, 2022 8:00 AM;Jan 14, 2022 9:00 AM;75,570.50;75,777.00;206.50;49,686.75
Jan 14, 2022 9:00 AM;Jan 14, 2022 10:00 AM;75,555.75;75,643.75;88.00;48,356.75
Jan 14, 2022 10:00 AM;Jan 14, 2022 11:00 AM;75,158.50;75,228.50;70.00;46,104.25
Jan 14, 2022 11:00 AM;Jan 14, 2022 12:00 PM;75,242.00;75,702.75;460.75;45,387.75
Jan 14, 2022 12:00 PM;Jan 14, 2022 1:00 PM;74,688.25;74,850.75;162.50;45,159.75
Jan 14, 2022 1:00 PM;Jan 14, 2022 2:00 PM;72,935.25;73,161.25;226.00;45,045.00
Jan 14, 2022 2:00 PM;Jan 14, 2022 3:00 PM;71,182.25;71,400.25;218.00;46,167.75
Jan 14, 2022 3:00 PM;Jan 14, 2022 4:00 PM;70,479.75;70,496.50;16.75;50,418.25
Jan 14, 2022 4:00 PM;Jan 14, 2022 5:00 PM;71,105.00;71,295.00;190.00;54,574.50
Jan 14, 2022 5:00 PM;Jan 14, 2022 6:00 PM;73,303.25;73,547.00;243.75;58,366.00
Jan 14, 2022 6:00 PM;Jan 14, 2022 7:00 PM;72,838.25;72,991.50;153.25;60,293.50
Jan 14, 2022 7:00 PM;Jan 14, 2022 8:00 PM;70,666.25;70,770.00;103.75;60,194.00
Jan 14, 2022 8:00 PM;Jan 14, 2022 9:00 PM;66,434.00;66,781.25;347.25;57,490.75
Jan 14, 2022 9:00 PM;Jan 14, 2022 10:00 PM;62,481.00;62,934.75;453.75;55,169.25
Jan 14, 2022 10:00 PM;Jan 14, 2022 11:00 PM;59,302.50;59,732.00;429.50;53,330.75
Jan 14, 2022 11:00 PM;Jan 15, 2022 12:00 AM;56,253.25;57,236.25;983.00;50,903.50
Jan 15, 2022 12:00 AM;Jan 15, 2022 1:00 AM;53,739.75;54,739.50;999.75;48,312.50
Jan 15, 2022 1:00 AM;Jan 15, 2022 2:00 AM;52,077.00;53,529.25;1,452.25;46,725.75
Jan 15, 2022 2:00 AM;Jan 15, 2022 3:00 AM;51,138.00;53,386.50;2,248.50;45,913.00
Jan 15, 2022 3:00 AM;Jan 15, 2022 4:00 AM;50,075.75;52,327.50;2,251.75;45,220.25
Jan 15, 2022 4:00 AM;Jan 15, 2022 5:00 AM;50,241.75;52,224.00;1,982.25;45,842.00
Jan 15, 2022 5:00 AM;Jan 15, 2022 6:00 AM;49,934.25;51,059.50;1,125.25;45,722.00
Jan 15, 2022 6:00 AM;Jan 15, 2022 7:00 AM;50,246.25;50,751.50;505.25;46,220.25
Jan 15, 2022 7:00 AM;Jan 15, 2022 8:00 AM;53,092.25;53,546.75;454.50;49,512.25
Jan 15, 2022 8:00 AM;Jan 15, 2022 9:00 AM;56,432.00;56,720.00;288.00;52,967.00
Jan 15, 2022 9:00 AM;Jan 15, 2022 10:00 AM;59,395.50;59,503.50;108.00;54,736.75
Jan 15, 2022 10:00 AM;Jan 15, 2022 11:00 AM;61,114.25;61,301.50;187.25;54,265.75
Jan 15, 2022 11:00 AM;Jan 15, 2022 12:00 PM;62,062.75;62,210.00;147.25;53,665.50
Jan 15, 2022 12:00 PM;Jan 15, 2022 1:00 PM;61,699.00;61,761.25;62.25;53,120.00
Jan 15, 2022 1:00 PM;Jan 15, 2022 2:00 PM;60,135.00;60,148.25;13.25;52,285.00
Jan 15, 2022 2:00 PM;Jan 15, 2022 3:00 PM;58,743.00;58,811.00;68.00;52,682.75
Jan 15, 2022 3:00 PM;Jan 15, 2022 4:00 PM;58,370.00;58,508.00;138.00;54,400.75
Jan 15, 2022 4:00 PM;Jan 15, 2022 5:00 PM;59,680.00;59,985.25;305.25;57,002.25
Jan 15, 2022 5:00 PM;Jan 15, 2022 6:00 PM;62,712.50;62,804.00;91.50;60,083.00
Jan 15, 2022 6:00 PM;Jan 15, 2022 7:00 PM;63,285.75;63,369.25;83.50;60,209.50
Jan 15, 2022 7:00 PM;Jan 15, 2022 8:00 PM;61,200.25;61,287.25;87.00;57,173.75
Jan 15, 2022 8:00 PM;Jan 15, 2022 9:00 PM;57,714.50;57,932.50;218.00;52,787.25
Jan 15, 2022 9:00 PM;Jan 15, 2022 10:00 PM;55,607.00;55,951.00;344.00;49,528.25
Jan 15, 2022 10:00 PM;Jan 15, 2022 11:00 PM;54,416.00;54,855.00;439.00;47,651.25
Jan 15, 2022 11:00 PM;Jan 16, 2022 12:00 AM;51,608.50;51,931.00;322.50;44,685.25
Jan 16, 2022 12:00 AM;Jan 16, 2022 1:00 AM;48,891.25;49,074.25;183.00;41,618.00
Jan 16, 2022 1:00 AM;Jan 16, 2022 2:00 AM;47,268.75;47,495.75;227.00;39,352.50
Jan 16, 2022 2:00 AM;Jan 16, 2022 3:00 AM;46,388.50;46,869.50;481.00;37,353.75
Jan 16, 2022 3:00 AM;Jan 16, 2022 4:00 AM;45,928.00;46,455.50;527.50;35,528.75
Jan 16, 2022 4:00 AM;Jan 16, 2022 5:00 AM;46,411.75;46,989.75;578.00;34,506.25
Jan 16, 2022 5:00 AM;Jan 16, 2022 6:00 AM;46,475.50;47,153.75;678.25;33,533.50
Jan 16, 2022 6:00 AM;Jan 16, 2022 7:00 AM;47,392.25;48,103.50;711.25;33,694.75
Jan 16, 2022 7:00 AM;Jan 16, 2022 8:00 AM;49,410.00;50,042.00;632.00;34,058.75
Jan 16, 2022 8:00 AM;Jan 16, 2022 9:00 AM;52,614.00;52,927.50;313.50;33,984.25
Jan 16, 2022 9:00 AM;Jan 16, 2022 10:00 AM;56,745.00;56,964.50;219.50;35,050.25
Jan 16, 2022 10:00 AM;Jan 16, 2022 11:00 AM;59,412.75;59,491.75;79.00;34,929.75
Jan 16, 2022 11:00 AM;Jan 16, 2022 12:00 PM;62,025.25;62,148.50;123.25;35,097.75
Jan 16, 2022 12:00 PM;Jan 16, 2022 1:00 PM;62,753.50;64,128.25;1,374.75;32,538.00
Jan 16, 2022 1:00 PM;Jan 16, 2022 2:00 PM;61,891.00;63,264.75;1,373.75;31,492.50
Jan 16, 2022 2:00 PM;Jan 16, 2022 3:00 PM;60,919.25;62,076.00;1,156.75;30,865.25
Jan 16, 2022 3:00 PM;Jan 16, 2022 4:00 PM;60,478.00;61,685.25;1,207.25;31,488.50
Jan 16, 2022 4:00 PM;Jan 16, 2022 5:00 PM;61,701.75;62,431.25;729.50;33,041.50
Jan 16, 2022 5:00 PM;Jan 16, 2022 6:00 PM;65,136.25;65,739.25;603.00;35,333.00
Jan 16, 2022 6:00 PM;Jan 16, 2022 7:00 PM;65,653.25;66,749.75;1,096.50;34,803.00
Jan 16, 2022 7:00 PM;Jan 16, 2022 8:00 PM;64,112.50;65,718.50;1,606.00;33,231.00
Jan 16, 2022 8:00 PM;Jan 16, 2022 9:00 PM;60,043.75;62,310.75;2,267.00;29,937.25
Jan 16, 2022 9:00 PM;Jan 16, 2022 10:00 PM;58,777.00;62,182.25;3,405.25;27,447.50
Jan 16, 2022 10:00 PM;Jan 16, 2022 11:00 PM;58,151.00;61,477.25;3,326.25;26,989.25
Jan 16, 2022 11:00 PM;Jan 17, 2022 12:00 AM;55,343.25;59,536.75;4,193.50;23,343.25
Jan 17, 2022 12:00 AM;Jan 17, 2022 1:00 AM;53,270.00;57,966.75;4,696.75;20,508.75
Jan 17, 2022 1:00 AM;Jan 17, 2022 2:00 AM;51,879.50;57,062.00;5,182.50;18,126.75
Jan 17, 2022 2:00 AM;Jan 17, 2022 3:00 AM;51,399.75;56,679.50;5,279.75;16,942.00
Jan 17, 2022 3:00 AM;Jan 17, 2022 4:00 AM;51,822.50;56,902.25;5,079.75;16,372.50
Jan 17, 2022 4:00 AM;Jan 17, 2022 5:00 AM;53,327.75;58,601.50;5,273.75;17,294.50
Jan 17, 2022 5:00 AM;Jan 17, 2022 6:00 AM;57,057.00;61,079.50;4,022.50;21,299.25
Jan 17, 2022 6:00 AM;Jan 17, 2022 7:00 AM;64,883.75;66,788.75;1,905.00;28,001.75
Jan 17, 2022 7:00 AM;Jan 17, 2022 8:00 AM;71,644.25;71,793.25;149.00;34,148.50
Jan 17, 2022 8:00 AM;Jan 17, 2022 9:00 AM;75,298.25;75,313.75;15.50;37,838.50
Jan 17, 2022 9:00 AM;Jan 17, 2022 10:00 AM;76,475.50;76,546.25;70.75;37,799.00
Jan 17, 2022 10:00 AM;Jan 17, 2022 11:00 AM;77,616.50;77,680.25;63.75;37,473.25
Jan 17, 2022 11:00 AM;Jan 17, 2022 12:00 PM;77,595.50;77,686.75;91.25;36,484.50
Jan 17, 2022 12:00 PM;Jan 17, 2022 1:00 PM;77,353.75;77,566.25;212.50;36,008.50
Jan 17, 2022 1:00 PM;Jan 17, 2022 2:00 PM;76,389.50;76,628.50;239.00;36,100.00
Jan 17, 2022 2:00 PM;Jan 17, 2022 3:00 PM;75,206.75;75,590.75;384.00;36,936.75
Jan 17, 2022 3:00 PM;Jan 17, 2022 4:00 PM;74,538.50;74,804.00;265.50;39,739.75
Jan 17, 2022 4:00 PM;Jan 17, 2022 5:00 PM;73,728.25;73,913.50;185.25;41,838.50
Jan 17, 2022 5:00 PM;Jan 17, 2022 6:00 PM;76,218.75;76,712.50;493.75;46,331.25
Jan 17, 2022 6:00 PM;Jan 17, 2022 7:00 PM;76,019.25;76,886.25;867.00;48,690.75
Jan 17, 2022 7:00 PM;Jan 17, 2022 8:00 PM;74,226.75;75,089.75;863.00;49,826.50
Jan 17, 2022 8:00 PM;Jan 17, 2022 9:00 PM;69,900.75;71,109.50;1,208.75;48,224.75
Jan 17, 2022 9:00 PM;Jan 17, 2022 10:00 PM;65,593.25;66,962.00;1,368.75;46,114.75
Jan 17, 2022 10:00 PM;Jan 17, 2022 11:00 PM;62,255.75;63,790.00;1,534.25;44,905.00
Jan 17, 2022 11:00 PM;Jan 18, 2022 12:00 AM;58,412.50;61,030.75;2,618.25;41,978.75
Jan 18, 2022 12:00 AM;Jan 18, 2022 1:00 AM;55,552.25;58,433.50;2,881.25;39,876.25
Jan 18, 2022 1:00 AM;Jan 18, 2022 2:00 AM;54,063.50;57,923.00;3,859.50;39,219.75
Jan 18, 2022 2:00 AM;Jan 18, 2022 3:00 AM;52,475.75;55,373.00;2,897.25;38,993.75
Jan 18, 2022 3:00 AM;Jan 18, 2022 4:00 AM;52,475.25;55,410.50;2,935.25;40,086.25
Jan 18, 2022 4:00 AM;Jan 18, 2022 5:00 AM;54,096.25;56,578.50;2,482.25;42,341.50
Jan 18, 2022 5:00 AM;Jan 18, 2022 6:00 AM;56,958.00;58,574.00;1,616.00;46,107.75
Jan 18, 2022 6:00 AM;Jan 18, 2022 7:00 AM;64,046.75;64,730.75;684.00;55,215.00
Jan 18, 2022 7:00 AM;Jan 18, 2022 8:00 AM;69,970.00;70,242.25;272.25;63,048.00
Jan 18, 2022 8:00 AM;Jan 18, 2022 9:00 AM;71,893.50;72,046.00;152.50;66,298.00
Jan 18, 2022 9:00 AM;Jan 18, 2022 10:00 AM;71,858.75;72,004.75;146.00;65,440.50
Jan 18, 2022 10:00 AM;Jan 18, 2022 11:00 AM;72,197.75;72,434.00;236.25;63,585.75
Jan 18, 2022 11:00 AM;Jan 18, 2022 12:00 PM;72,340.75;72,543.50;202.75;61,120.00
Jan 18, 2022 12:00 PM;Jan 18, 2022 1:00 PM;72,575.75;72,854.00;278.25;60,121.25
Jan 18, 2022 1:00 PM;Jan 18, 2022 2:00 PM;72,159.50;72,453.50;294.00;60,090.25
Jan 18, 2022 2:00 PM;Jan 18, 2022 3:00 PM;71,201.25;71,379.50;178.25;60,447.50
Jan 18, 2022 3:00 PM;Jan 18, 2022 4:00 PM;70,750.25;70,866.50;116.25;61,471.50
Jan 18, 2022 4:00 PM;Jan 18, 2022 5:00 PM;70,716.50;70,850.50;134.00;62,943.00
Jan 18, 2022 5:00 PM;Jan 18, 2022 6:00 PM;73,582.50;73,631.50;49.00;65,280.50
Jan 18, 2022 6:00 PM;Jan 18, 2022 7:00 PM;73,401.00;73,462.50;61.50;64,521.75
Jan 18, 2022 7:00 PM;Jan 18, 2022 8:00 PM;71,364.00;71,417.25;53.25;61,446.50
Jan 18, 2022 8:00 PM;Jan 18, 2022 9:00 PM;67,774.50;67,985.00;210.50;56,840.75
Jan 18, 2022 9:00 PM;Jan 18, 2022 10:00 PM;64,852.00;65,376.75;524.75;51,780.75
Jan 18, 2022 10:00 PM;Jan 18, 2022 11:00 PM;62,530.50;63,168.50;638.00;48,007.50
Jan 18, 2022 11:00 PM;Jan 19, 2022 12:00 AM;58,942.25;60,231.00;1,288.75;43,632.00
Jan 19, 2022 12:00 AM;Jan 19, 2022 1:00 AM;56,133.75;58,938.50;2,804.75;40,083.75
Jan 19, 2022 1:00 AM;Jan 19, 2022 2:00 AM;55,460.50;59,603.50;4,143.00;38,713.50
Jan 19, 2022 2:00 AM;Jan 19, 2022 3:00 AM;54,405.50;58,143.00;3,737.50;37,584.00
Jan 19, 2022 3:00 AM;Jan 19, 2022 4:00 AM;54,514.00;57,729.50;3,215.50;37,907.25
Jan 19, 2022 4:00 AM;Jan 19, 2022 5:00 AM;55,439.25;57,705.50;2,266.25;38,962.00
Jan 19, 2022 5:00 AM;Jan 19, 2022 6:00 AM;58,947.50;61,173.50;2,226.00;41,284.25
Jan 19, 2022 6:00 AM;Jan 19, 2022 7:00 AM;65,817.50;66,493.50;676.00;47,821.00
Jan 19, 2022 7:00 AM;Jan 19, 2022 8:00 AM;71,933.00;72,341.50;408.50;52,183.50
Jan 19, 2022 8:00 AM;Jan 19, 2022 9:00 AM;74,515.75;74,570.50;54.75;53,069.00
Jan 19, 2022 9:00 AM;Jan 19, 2022 10:00 AM;75,427.00;75,823.75;396.75;49,829.00
Jan 19, 2022 10:00 AM;Jan 19, 2022 11:00 AM;75,534.25;75,577.00;42.75;47,089.25
Jan 19, 2022 11:00 AM;Jan 19, 2022 12:00 PM;75,762.50;75,988.75;226.25;44,234.75
Jan 19, 2022 12:00 PM;Jan 19, 2022 1:00 PM;76,264.75;76,825.00;560.25;42,048.50
Jan 19, 2022 1:00 PM;Jan 19, 2022 2:00 PM;75,868.75;76,024.25;155.50;41,233.25
Jan 19, 2022 2:00 PM;Jan 19, 2022 3:00 PM;74,994.50;75,160.00;165.50;40,050.00
Jan 19, 2022 3:00 PM;Jan 19, 2022 4:00 PM;74,727.50;74,811.75;84.25;40,367.50
Jan 19, 2022 4:00 PM;Jan 19, 2022 5:00 PM;75,081.25;75,095.75;14.50;40,644.00
Jan 19, 2022 5:00 PM;Jan 19, 2022 6:00 PM;77,814.75;77,896.00;81.25;41,383.00
Jan 19, 2022 6:00 PM;Jan 19, 2022 7:00 PM;77,426.75;77,814.50;387.75;39,387.00
Jan 19, 2022 7:00 PM;Jan 19, 2022 8:00 PM;75,568.50;76,676.00;1,107.50;36,551.75
Jan 19, 2022 8:00 PM;Jan 19, 2022 9:00 PM;71,685.00;74,609.00;2,924.00;30,833.50
Jan 19, 2022 9:00 PM;Jan 19, 2022 10:00 PM;67,540.50;71,262.75;3,722.25;26,522.00
Jan 19, 2022 10:00 PM;Jan 19, 2022 11:00 PM;64,875.25;67,923.50;3,048.25;26,129.50
Jan 19, 2022 11:00 PM;Jan 20, 2022 12:00 AM;61,247.75;64,890.75;3,643.00;23,259.50
Jan 20, 2022 12:00 AM;Jan 20, 2022 1:00 AM;58,216.75;61,488.25;3,271.50;20,609.75
Jan 20, 2022 1:00 AM;Jan 20, 2022 2:00 AM;56,613.75;61,120.75;4,507.00;19,109.50
Jan 20, 2022 2:00 AM;Jan 20, 2022 3:00 AM;55,673.00;60,136.00;4,463.00;18,797.50
Jan 20, 2022 3:00 AM;Jan 20, 2022 4:00 AM;55,788.25;60,620.25;4,832.00;18,537.75
Jan 20, 2022 4:00 AM;Jan 20, 2022 5:00 AM;57,475.25;62,356.25;4,881.00;19,299.50
Jan 20, 2022 5:00 AM;Jan 20, 2022 6:00 AM;60,228.00;63,732.25;3,504.25;21,662.25
Jan 20, 2022 6:00 AM;Jan 20, 2022 7:00 AM;67,189.75;68,331.75;1,142.00;27,900.50
Jan 20, 2022 7:00 AM;Jan 20, 2022 8:00 AM;73,448.75;73,701.50;252.75;35,055.25
Jan 20, 2022 8:00 AM;Jan 20, 2022 9:00 AM;76,403.75;76,569.50;165.75;38,921.25
Jan 20, 2022 9:00 AM;Jan 20, 2022 10:00 AM;77,336.50;77,641.25;304.75;39,297.00
Jan 20, 2022 10:00 AM;Jan 20, 2022 11:00 AM;77,380.25;77,758.00;377.75;37,122.25
Jan 20, 2022 11:00 AM;Jan 20, 2022 12:00 PM;77,711.75;78,410.75;699.00;34,697.75
Jan 20, 2022 12:00 PM;Jan 20, 2022 1:00 PM;76,990.75;78,137.75;1,147.00;32,399.25
Jan 20, 2022 1:00 PM;Jan 20, 2022 2:00 PM;75,432.25;75,989.25;557.00;32,178.50
Jan 20, 2022 2:00 PM;Jan 20, 2022 3:00 PM;75,531.50;76,025.25;493.75;34,667.00
Jan 20, 2022 3:00 PM;Jan 20, 2022 4:00 PM;75,069.75;75,218.25;148.50;38,048.75
Jan 20, 2022 4:00 PM;Jan 20, 2022 5:00 PM;74,928.00;74,984.50;56.50;40,160.50
Jan 20, 2022 5:00 PM;Jan 20, 2022 6:00 PM;77,491.75;77,563.75;72.00;44,215.25
Jan 20, 2022 6:00 PM;Jan 20, 2022 7:00 PM;77,598.50;77,805.00;206.50;43,922.75
Jan 20, 2022 7:00 PM;Jan 20, 2022 8:00 PM;76,385.50;77,008.25;622.75;42,535.25
Jan 20, 2022 8:00 PM;Jan 20, 2022 9:00 PM;72,198.00;73,464.50;1,266.50;38,687.50
Jan 20, 2022 9:00 PM;Jan 20, 2022 10:00 PM;68,222.25;69,404.50;1,182.25;36,654.50
Jan 20, 2022 10:00 PM;Jan 20, 2022 11:00 PM;65,635.00;67,679.25;2,044.25;35,522.50
Jan 20, 2022 11:00 PM;Jan 21, 2022 12:00 AM;62,434.75;65,547.50;3,112.75;33,042.25
Jan 21, 2022 12:00 AM;Jan 21, 2022 1:00 AM;59,818.50;63,446.75;3,628.25;31,335.50
Jan 21, 2022 1:00 AM;Jan 21, 2022 2:00 AM;58,164.50;62,479.75;4,315.25;30,530.25
Jan 21, 2022 2:00 AM;Jan 21, 2022 3:00 AM;57,126.75;61,698.50;4,571.75;29,568.75
Jan 21, 2022 3:00 AM;Jan 21, 2022 4:00 AM;57,367.50;61,664.50;4,297.00;30,115.50
Jan 21, 2022 4:00 AM;Jan 21, 2022 5:00 AM;58,416.25;61,802.00;3,385.75;32,049.00
Jan 21, 2022 5:00 AM;Jan 21, 2022 6:00 AM;61,127.50;63,886.25;2,758.75;34,484.50
Jan 21, 2022 6:00 AM;Jan 21, 2022 7:00 AM;67,129.75;67,917.25;787.50;40,640.25
Jan 21, 2022 7:00 AM;Jan 21, 2022 8:00 AM;73,252.75;73,495.00;242.25;47,294.50
Jan 21, 2022 8:00 AM;Jan 21, 2022 9:00 AM;75,745.25;75,870.50;125.25;49,934.75
